"Option","Strike","Type","Bid","Ask","Days_expiration"
"NOV 15",1490,"CALL",385.5,404.7,87
"NOV 15",1500,"CALL",376.4,395.6,87
"NOV 15",1510,"CALL",367.3,386.5,87
"NOV 15",1520,"CALL",358.3,377.5,87
"NOV 15",1525,"CALL",353.8,373,87
"NOV 15",1530,"CALL",349.3,368.5,87
"NOV 15",1540,"CALL",340.4,359.6,87
"NOV 15",1550,"CALL",331.5,350.7,87
"NOV 15",1560,"CALL",322.6,341.8,87
"NOV 15",1570,"CALL",313.8,333,87
"NOV 15",1575,"CALL",309.4,328.6,87
"NOV 15",1580,"CALL",305,324.2,87
"NOV 15",1590,"CALL",296.2,315.4,87
"NOV 15",1600,"CALL",287.6,306.8,87
"NOV 15",1610,"CALL",279,298.2,87
"NOV 15",1620,"CALL",270.4,289.6,87
"NOV 15",1625,"CALL",266.2,285.4,87
"NOV 15",1630,"CALL",261.9,281.1,87
"NOV 15",1640,"CALL",253.5,272.7,87
"NOV 15",1650,"CALL",245.1,264.3,87
"NOV 15",1660,"CALL",236.7,255.9,87
"NOV 15",1670,"CALL",228.4,247.6,87
"NOV 15",1675,"CALL",224.3,243.5,87
"NOV 15",1680,"CALL",220.2,239.4,87
"NOV 15",1690,"CALL",212.1,231.3,87
"NOV 15",1700,"CALL",204,223.2,87
"NOV 15",1710,"CALL",197.6,213.6,87
"NOV 15",1720,"CALL",191.4,204.2,87
"NOV 15",1725,"CALL",187.5,200.3,87
"NOV 15",1730,"CALL",183.6,196.4,87
"NOV 15",1740,"CALL",175.9,188.7,87
"NOV 15",1750,"CALL",168.3,181.1,87
"NOV 15",1760,"CALL",160.8,173.6,87
"NOV 15",1770,"CALL",153.3,166.1,87
"NOV 15",1775,"CALL",149.6,162.4,87
"NOV 15",1780,"CALL",146,158.8,87
"NOV 15",1790,"CALL",138.7,151.5,87
"NOV 15",1800,"CALL",131.6,144.4,87
"NOV 15",1810,"CALL",124.6,137.4,87
"NOV 15",1820,"CALL",117.6,130.4,87
"NOV 15",1825,"CALL",114.2,127,87
"NOV 15",1830,"CALL",110.9,123.7,87
"NOV 15",1840,"CALL",104.2,117,87
"NOV 15",1850,"CALL",99.1,109.1,87
"NOV 15",1860,"CALL",93.8,101.8,87
"NOV 15",1870,"CALL",87.7,95.7,87
"NOV 15",1875,"CALL",84.7,92.7,87
"NOV 15",1880,"CALL",81.7,89.7,87
"NOV 15",1890,"CALL",75.9,83.9,87
"NOV 15",1900,"CALL",70.2,78.2,87
"NOV 15",1910,"CALL",64.8,72.8,87
"NOV 15",1920,"CALL",59.5,67.5,87
"NOV 15",1925,"CALL",57,65,87
"NOV 15",1930,"CALL",54.5,62.5,87
"NOV 15",1940,"CALL",51.1,56.1,87
"NOV 15",1950,"CALL",46.9,50.9,87
"NOV 15",1960,"CALL",42.5,46.5,87
"NOV 15",1970,"CALL",38.3,42.3,87
"NOV 15",1975,"CALL",36.7,39.9,87
"NOV 15",1980,"CALL",34.7,37.9,87
"NOV 15",1990,"CALL",30.9,34.1,87
"NOV 15",2000,"CALL",27.8,30.2,87
"NOV 15",2010,"CALL",24.6,27,87
"NOV 15",2020,"CALL",21.6,24,87
"NOV 15",2025,"CALL",20.1,22.5,87
"NOV 15",2030,"CALL",19.3,20.5,87
"NOV 15",2040,"CALL",16.8,18,87
"NOV 15",2050,"CALL",14.5,15.7,87
"NOV 15",2060,"CALL",12.4,13.6,87
"NOV 15",2070,"CALL",10.6,11.8,87
"NOV 15",2075,"CALL",9.7,10.9,87
"NOV 15",2080,"CALL",9.1,10,87
"NOV 15",2090,"CALL",7.6,8.5,87
"NOV 15",2100,"CALL",6.4,7.3,87
"NOV 15",2110,"CALL",5.3,6.2,87
"NOV 15",2120,"CALL",4.5,5.3,87
"NOV 15",2125,"CALL",4.1,4.9,87
"NOV 15",2130,"CALL",3.7,4.5,87
"NOV 15",2140,"CALL",3,3.8,87
"NOV 15",2150,"CALL",2.45,3.2,87
"NOV 15",2160,"CALL",2.05,2.75,87
"NOV 15",2170,"CALL",1.7,2.25,87
"NOV 15",2175,"CALL",1.55,2.1,87
"NOV 15",2180,"CALL",1.4,1.95,87
"NOV 15",2190,"CALL",1.1,1.65,87
"NOV 15",2200,"CALL",0.85,1.4,87
"NOV 15",2210,"CALL",0.7,1.15,87
"NOV 15",2220,"CALL",0.55,1,87
"NOV 15",2225,"CALL",0.5,0.95,87
"NOV 15",2230,"CALL",0.4,0.85,87
"NOV 15",2240,"CALL",0.3,0.75,87
"NOV 15",2250,"CALL",0.25,0.65,87
"NOV 15",2260,"CALL",0.15,0.55,87
"NOV 15",2270,"CALL",0.1,0.5,87
"NOV 15",2275,"CALL",0.1,0.4,87
"NOV 15",2280,"CALL",0.1,0.4,87
"NOV 15",2290,"CALL",0.05,0.35,87
"NOV 15",2300,"CALL",0,0.3,87
"NOV 15",2310,"CALL",0,0.3,87
"NOV 15",2320,"CALL",0,0.3,87
"NOV 15",2325,"CALL",0,0.3,87
"NOV 15",2350,"CALL",0,0.3,87
"NOV 15",2400,"CALL",0,0.3,87
"NOV 15",2500,"CALL",0,0.3,87
"NOV 15",2600,"CALL",0,0.3,87
"NOV 15",2700,"CALL",0,0.3,87
"NOV4 15",750,"CALL",1102.6,1121.8,95
"NOV4 15",800,"CALL",1052.8,1072,95
"NOV4 15",850,"CALL",1003,1022.2,95
"NOV4 15",900,"CALL",953.3,972.5,95
"NOV4 15",950,"CALL",903.7,922.9,95
"NOV4 15",1000,"CALL",854.3,873.5,95
"NOV4 15",1050,"CALL",805,824.2,95
"NOV4 15",1100,"CALL",755.9,775.1,95
"NOV4 15",1150,"CALL",707.1,726.3,95
"NOV4 15",1200,"CALL",658.5,677.7,95
"NOV4 15",1225,"CALL",634.3,653.5,95
"NOV4 15",1250,"CALL",610.2,629.4,95
"NOV4 15",1275,"CALL",586.3,605.5,95
"NOV4 15",1300,"CALL",562.4,581.6,95
"NOV4 15",1325,"CALL",538.6,557.8,95
"NOV4 15",1350,"CALL",514.9,534.1,95
"NOV4 15",1375,"CALL",491.4,510.6,95
"NOV4 15",1400,"CALL",468,487.2,95
"NOV4 15",1425,"CALL",444.8,464,95
"NOV4 15",1450,"CALL",421.8,441,95
"NOV4 15",1475,"CALL",398.9,418.1,95
"NOV4 15",1500,"CALL",376.3,395.5,95
"NOV4 15",1510,"CALL",367.2,386.4,95
"NOV4 15",1520,"CALL",358.3,377.5,95
"NOV4 15",1525,"CALL",353.8,373,95
"NOV4 15",1530,"CALL",349.4,368.6,95
"NOV4 15",1540,"CALL",340.5,359.7,95
"NOV4 15",1550,"CALL",331.6,350.8,95
"NOV4 15",1555,"CALL",327.2,346.4,95
"NOV4 15",1560,"CALL",322.8,342,95
"NOV4 15",1565,"CALL",318.4,337.6,95
"NOV4 15",1570,"CALL",314.1,333.3,95
"NOV4 15",1575,"CALL",309.7,328.9,95
"NOV4 15",1580,"CALL",305.4,324.6,95
"NOV4 15",1585,"CALL",301,320.2,95
"NOV4 15",1590,"CALL",296.7,315.9,95
"NOV4 15",1595,"CALL",292.4,311.6,95
"NOV4 15",1600,"CALL",288.1,307.3,95
"NOV4 15",1605,"CALL",283.8,303,95
"NOV4 15",1610,"CALL",279.5,298.7,95
"NOV4 15",1615,"CALL",275.3,294.5,95
"NOV4 15",1620,"CALL",271,290.2,95
"NOV4 15",1625,"CALL",266.8,286,95
"NOV4 15",1630,"CALL",262.6,281.8,95
"NOV4 15",1635,"CALL",258.4,277.6,95
"NOV4 15",1640,"CALL",254.2,273.4,95
"NOV4 15",1645,"CALL",250.1,269.3,95
"NOV4 15",1650,"CALL",245.9,265.1,95
"NOV4 15",1655,"CALL",241.8,261,95
"NOV4 15",1660,"CALL",237.7,256.9,95
"NOV4 15",1665,"CALL",233.6,252.8,95
"NOV4 15",1670,"CALL",229.5,248.7,95
"NOV4 15",1675,"CALL",225.4,244.6,95
"NOV4 15",1680,"CALL",221.4,240.6,95
"NOV4 15",1685,"CALL",217.3,236.5,95
"NOV4 15",1690,"CALL",213.3,232.5,95
"NOV4 15",1695,"CALL",209.3,228.5,95
"NOV4 15",1700,"CALL",205.3,224.5,95
"NOV4 15",1705,"CALL",201.4,220.6,95
"NOV4 15",1710,"CALL",199,215,95
"NOV4 15",1715,"CALL",195.1,211.1,95
"NOV4 15",1720,"CALL",192.8,205.6,95
"NOV4 15",1725,"CALL",188.9,201.7,95
"NOV4 15",1730,"CALL",185,197.8,95
"NOV4 15",1735,"CALL",181.1,193.9,95
"NOV4 15",1740,"CALL",177.3,190.1,95
"NOV4 15",1745,"CALL",173.5,186.3,95
"NOV4 15",1750,"CALL",169.7,182.5,95
"NOV4 15",1755,"CALL",165.9,178.7,95
"NOV4 15",1760,"CALL",162.2,175,95
"NOV4 15",1765,"CALL",158.4,171.2,95
"NOV4 15",1770,"CALL",154.7,167.5,95
"NOV4 15",1775,"CALL",151,163.8,95
"NOV4 15",1780,"CALL",147.4,160.2,95
"NOV4 15",1785,"CALL",143.8,156.6,95
"NOV4 15",1790,"CALL",140.1,152.9,95
"NOV4 15",1795,"CALL",136.6,149.4,95
"NOV4 15",1800,"CALL",133,145.8,95
"NOV4 15",1805,"CALL",129.5,142.3,95
"NOV4 15",1810,"CALL",126,138.8,95
"NOV4 15",1815,"CALL",122.5,135.3,95
"NOV4 15",1820,"CALL",119.1,131.9,95
"NOV4 15",1825,"CALL",115.7,128.5,95
"NOV4 15",1830,"CALL",112.3,125.1,95
"NOV4 15",1835,"CALL",108.9,121.7,95
"NOV4 15",1840,"CALL",105.6,118.4,95
"NOV4 15",1845,"CALL",102.3,115.1,95
"NOV4 15",1850,"CALL",100.5,110.5,95
"NOV4 15",1855,"CALL",97.2,107.2,95
"NOV4 15",1860,"CALL",95.1,103.1,95
"NOV4 15",1865,"CALL",91.9,99.9,95
"NOV4 15",1870,"CALL",88.8,96.8,95
"NOV4 15",1875,"CALL",85.7,93.7,95
"NOV4 15",1880,"CALL",82.7,90.7,95
"NOV4 15",1885,"CALL",79.6,87.6,95
"NOV4 15",1890,"CALL",76.7,84.7,95
"NOV4 15",1895,"CALL",73.7,81.7,95
"NOV4 15",1900,"CALL",70.8,78.8,95
"NOV4 15",1905,"CALL",68,76,95
"NOV4 15",1910,"CALL",65.1,73.1,95
"NOV4 15",1915,"CALL",62.4,70.4,95
"NOV4 15",1920,"CALL",59.6,67.6,95
"NOV4 15",1925,"CALL",57,65,95
"NOV4 15",1930,"CALL",54.3,62.3,95
"NOV4 15",1935,"CALL",51.7,59.7,95
"NOV4 15",1940,"CALL",50.7,55.7,95
"NOV4 15",1945,"CALL",48.2,53.2,95
"NOV4 15",1950,"CALL",46.4,50.4,95
"NOV4 15",1955,"CALL",44.1,48.1,95
"NOV4 15",1960,"CALL",41.8,45.8,95
"NOV4 15",1965,"CALL",39.7,43.7,95
"NOV4 15",1970,"CALL",38.1,41.3,95
"NOV4 15",1975,"CALL",36.1,39.3,95
"NOV4 15",1980,"CALL",34.2,37.4,95
"NOV4 15",1985,"CALL",32.4,35.6,95
"NOV4 15",1990,"CALL",30.6,33.8,95
"NOV4 15",1995,"CALL",29.1,32.1,95
"NOV4 15",2000,"CALL",27.8,30.2,95
"NOV4 15",2005,"CALL",26.3,28.7,95
"NOV4 15",2010,"CALL",24.8,27.2,95
"NOV4 15",2015,"CALL",23.5,25.9,95
"NOV4 15",2020,"CALL",22.2,24.6,95
"NOV4 15",2025,"CALL",20.9,23.3,95
"NOV4 15",2030,"CALL",20.1,21.7,95
"NOV4 15",2035,"CALL",19.2,20.4,95
"NOV4 15",2040,"CALL",18.1,19.3,95
"NOV4 15",2045,"CALL",17.1,18.3,95
"NOV4 15",2050,"CALL",16.2,17.4,95
"NOV4 15",2055,"CALL",15.3,16.5,95
"NOV4 15",2060,"CALL",14.5,15.7,95
"NOV4 15",2065,"CALL",13.7,14.9,95
"NOV4 15",2070,"CALL",12.9,14.1,95
"NOV4 15",2075,"CALL",12.2,13.4,95
"NOV4 15",2080,"CALL",11.6,12.8,95
"NOV4 15",2085,"CALL",11,12.2,95
"NOV4 15",2090,"CALL",10.4,11.6,95
"NOV4 15",2095,"CALL",9.9,11.1,95
"NOV4 15",2100,"CALL",9.5,10.4,95
"NOV4 15",2105,"CALL",9,9.9,95
"NOV4 15",2110,"CALL",8.5,9.4,95
"NOV4 15",2115,"CALL",8.1,9,95
"NOV4 15",2120,"CALL",7.6,8.5,95
"NOV4 15",2125,"CALL",7.2,8.1,95
"NOV4 15",2130,"CALL",6.8,7.7,95
"NOV4 15",2135,"CALL",6.5,7.4,95
"NOV4 15",2140,"CALL",6.1,7,95
"NOV4 15",2145,"CALL",5.7,6.6,95
"NOV4 15",2150,"CALL",5.4,6.3,95
"NOV4 15",2155,"CALL",5.1,6,95
"NOV4 15",2160,"CALL",4.8,5.7,95
"NOV4 15",2165,"CALL",4.6,5.4,95
"NOV4 15",2170,"CALL",4.3,5.1,95
"NOV4 15",2175,"CALL",4.1,4.9,95
"NOV4 15",2180,"CALL",3.8,4.6,95
"NOV4 15",2185,"CALL",3.6,4.4,95
"NOV4 15",2190,"CALL",3.4,4.2,95
"NOV4 15",2195,"CALL",3.2,4,95
"NOV4 15",2200,"CALL",2.95,3.7,95
"NOV4 15",2205,"CALL",2.75,3.5,95
"NOV4 15",2210,"CALL",2.55,3.3,95
"NOV4 15",2215,"CALL",2.4,3.2,95
"NOV4 15",2220,"CALL",2.25,3,95
"NOV4 15",2225,"CALL",2.05,2.85,95
"NOV4 15",2230,"CALL",2,2.7,95
"NOV4 15",2235,"CALL",1.85,2.55,95
"NOV4 15",2240,"CALL",1.7,2.4,95
"NOV4 15",2245,"CALL",1.65,2.2,95
"NOV4 15",2250,"CALL",1.55,2.1,95
"NOV4 15",2260,"CALL",1.3,1.85,95
"NOV4 15",2270,"CALL",1.15,1.7,95
"NOV4 15",2275,"CALL",1.05,1.6,95
"NOV4 15",2280,"CALL",0.95,1.5,95
"NOV4 15",2290,"CALL",0.8,1.35,95
"NOV4 15",2300,"CALL",0.7,1.15,95
"NOV4 15",2325,"CALL",0.45,0.9,95
"NOV4 15",2350,"CALL",0.3,0.7,95
"NOV4 15",2400,"CALL",0.1,0.4,95
"NOV4 15",2450,"CALL",0,0.3,95
"NOV5 15",750,"CALL",1102.9,1122.1,98
"NOV5 15",800,"CALL",1053.1,1072.3,98
"NOV5 15",850,"CALL",1003.5,1022.7,98
"NOV5 15",900,"CALL",953.9,973.1,98
"NOV5 15",950,"CALL",904.5,923.7,98
"NOV5 15",1000,"CALL",855.2,874.4,98
"NOV5 15",1050,"CALL",806,825.2,98
"NOV5 15",1100,"CALL",757,776.2,98
"NOV5 15",1150,"CALL",708.3,727.5,98
"NOV5 15",1200,"CALL",659.8,679,98
"NOV5 15",1225,"CALL",635.6,654.8,98
"NOV5 15",1250,"CALL",611.6,630.8,98
"NOV5 15",1275,"CALL",587.6,606.8,98
"NOV5 15",1300,"CALL",563.7,582.9,98
"NOV5 15",1325,"CALL",539.9,559.1,98
"NOV5 15",1350,"CALL",516.2,535.4,98
"NOV5 15",1375,"CALL",492.6,511.8,98
"NOV5 15",1400,"CALL",469.2,488.4,98
"NOV5 15",1425,"CALL",445.9,465.1,98
"NOV5 15",1450,"CALL",422.8,442,98
"NOV5 15",1475,"CALL",399.8,419,98
"NOV5 15",1500,"CALL",377.1,396.3,98
"NOV5 15",1525,"CALL",354.6,373.8,98
"NOV5 15",1550,"CALL",332.2,351.4,98
"NOV5 15",1575,"CALL",310.2,329.4,98
"NOV5 15",1600,"CALL",288.4,307.6,98
"NOV5 15",1625,"CALL",267,286.2,98
"NOV5 15",1650,"CALL",245.9,265.1,98
"NOV5 15",1675,"CALL",225.3,244.5,98
"NOV5 15",1700,"CALL",205.1,224.3,98
"NOV5 15",1725,"CALL",188.5,201.3,98
"NOV5 15",1750,"CALL",169.4,182.2,98
"NOV5 15",1775,"CALL",150.8,163.6,98
"NOV5 15",1800,"CALL",133,145.8,98
"NOV5 15",1825,"CALL",115.9,128.7,98
"NOV5 15",1850,"CALL",101.1,111.1,98
"NOV5 15",1875,"CALL",86.8,94.8,98
"NOV5 15",1900,"CALL",72.4,80.4,98
"NOV5 15",1910,"CALL",67,75,98
"NOV5 15",1920,"CALL",61.8,69.8,98
"NOV5 15",1925,"CALL",59.2,67.2,98
"NOV5 15",1930,"CALL",56.7,64.7,98
"NOV5 15",1940,"CALL",51.9,59.9,98
"NOV5 15",1950,"CALL",48.7,53.7,98
"NOV5 15",1960,"CALL",44.7,48.7,98
"NOV5 15",1970,"CALL",40.5,44.5,98
"NOV5 15",1975,"CALL",38.5,42.5,98
"NOV5 15",1980,"CALL",37,40.2,98
"NOV5 15",1990,"CALL",33.3,36.5,98
"NOV5 15",2000,"CALL",29.9,32.9,98
"NOV5 15",2025,"CALL",22.6,25,98
"NOV5 15",2050,"CALL",17,18.2,98
"NOV5 15",2075,"CALL",12.2,13.4,98
"NOV5 15",2100,"CALL",8.6,9.5,98
"NOV5 15",2125,"CALL",5.8,6.7,98
"NOV5 15",2150,"CALL",3.9,4.7,98
"NOV5 15",2175,"CALL",2.45,3.2,98
"NOV5 15",2200,"CALL",1.6,2.15,98
"NOV5 15",2210,"CALL",1.3,1.85,98
"NOV5 15",2220,"CALL",1.05,1.6,98
"NOV5 15",2225,"CALL",0.95,1.5,98
"NOV5 15",2230,"CALL",0.85,1.4,98
"NOV5 15",2240,"CALL",0.7,1.15,98
"NOV5 15",2250,"CALL",0.55,1,98
"NOV5 15",2260,"CALL",0.45,0.9,98
"NOV5 15",2270,"CALL",0.35,0.8,98
"NOV5 15",2275,"CALL",0.3,0.75,98
"NOV5 15",2280,"CALL",0.3,0.7,98
"NOV5 15",2290,"CALL",0.2,0.6,98
"NOV5 15",2300,"CALL",0.15,0.55,98
"NOV5 15",2350,"CALL",0,0.3,98
"NOV5 15",2400,"CALL",0,0.3,98
"NOV5 15",2450,"CALL",0,0.3,98
"NOV5 15",2500,"CALL",0,0.3,98
"DEC1 15",700,"CALL",1152,1171.2,102
"DEC1 15",750,"CALL",1102.3,1121.5,102
"DEC1 15",800,"CALL",1052.7,1071.9,102
"DEC1 15",850,"CALL",1003.1,1022.3,102
"DEC1 15",900,"CALL",953.6,972.8,102
"DEC1 15",950,"CALL",904.3,923.5,102
"DEC1 15",1000,"CALL",855,874.2,102
"DEC1 15",1050,"CALL",805.9,825.1,102
"DEC1 15",1100,"CALL",757,776.2,102
"DEC1 15",1150,"CALL",708.3,727.5,102
"DEC1 15",1200,"CALL",659.8,679,102
"DEC1 15",1225,"CALL",635.7,654.9,102
"DEC1 15",1250,"CALL",611.6,630.8,102
"DEC1 15",1275,"CALL",587.6,606.8,102
"DEC1 15",1300,"CALL",563.7,582.9,102
"DEC1 15",1325,"CALL",539.9,559.1,102
"DEC1 15",1350,"CALL",516.3,535.5,102
"DEC1 15",1375,"CALL",492.7,511.9,102
"DEC1 15",1400,"CALL",469.3,488.5,102
"DEC1 15",1425,"CALL",446,465.2,102
"DEC1 15",1450,"CALL",422.9,442.1,102
"DEC1 15",1475,"CALL",399.9,419.1,102
"DEC1 15",1480,"CALL",395.3,414.5,102
"DEC1 15",1490,"CALL",386.2,405.4,102
"DEC1 15",1500,"CALL",377.2,396.4,102
"DEC1 15",1510,"CALL",368.1,387.3,102
"DEC1 15",1520,"CALL",359.1,378.3,102
"DEC1 15",1525,"CALL",354.6,373.8,102
"DEC1 15",1530,"CALL",350.2,369.4,102
"DEC1 15",1535,"CALL",345.7,364.9,102
"DEC1 15",1540,"CALL",341.2,360.4,102
"DEC1 15",1545,"CALL",336.8,356,102
"DEC1 15",1550,"CALL",332.3,351.5,102
"DEC1 15",1555,"CALL",327.9,347.1,102
"DEC1 15",1560,"CALL",323.5,342.7,102
"DEC1 15",1565,"CALL",319.1,338.3,102
"DEC1 15",1570,"CALL",314.7,333.9,102
"DEC1 15",1575,"CALL",310.3,329.5,102
"DEC1 15",1580,"CALL",305.9,325.1,102
"DEC1 15",1585,"CALL",301.6,320.8,102
"DEC1 15",1590,"CALL",297.2,316.4,102
"DEC1 15",1595,"CALL",292.9,312.1,102
"DEC1 15",1600,"CALL",288.6,307.8,102
"DEC1 15",1605,"CALL",284.3,303.5,102
"DEC1 15",1610,"CALL",280,299.2,102
"DEC1 15",1615,"CALL",275.7,294.9,102
"DEC1 15",1620,"CALL",271.4,290.6,102
"DEC1 15",1625,"CALL",267.2,286.4,102
"DEC1 15",1630,"CALL",263,282.2,102
"DEC1 15",1635,"CALL",258.7,277.9,102
"DEC1 15",1640,"CALL",254.5,273.7,102
"DEC1 15",1645,"CALL",250.4,269.6,102
"DEC1 15",1650,"CALL",246.2,265.4,102
"DEC1 15",1655,"CALL",242,261.2,102
"DEC1 15",1660,"CALL",237.9,257.1,102
"DEC1 15",1665,"CALL",233.8,253,102
"DEC1 15",1670,"CALL",229.7,248.9,102
"DEC1 15",1675,"CALL",225.6,244.8,102
"DEC1 15",1680,"CALL",221.5,240.7,102
"DEC1 15",1685,"CALL",217.5,236.7,102
"DEC1 15",1690,"CALL",213.4,232.6,102
"DEC1 15",1695,"CALL",209.4,228.6,102
"DEC1 15",1700,"CALL",205.4,224.6,102
"DEC1 15",1705,"CALL",201.5,220.7,102
"DEC1 15",1710,"CALL",199.1,215.1,102
"DEC1 15",1715,"CALL",195.2,211.2,102
"DEC1 15",1720,"CALL",192.9,205.7,102
"DEC1 15",1725,"CALL",189,201.8,102
"DEC1 15",1730,"CALL",185.1,197.9,102
"DEC1 15",1735,"CALL",181.3,194.1,102
"DEC1 15",1740,"CALL",177.5,190.3,102
"DEC1 15",1745,"CALL",173.7,186.5,102
"DEC1 15",1750,"CALL",169.9,182.7,102
"DEC1 15",1755,"CALL",166.2,179,102
"DEC1 15",1760,"CALL",162.4,175.2,102
"DEC1 15",1765,"CALL",158.8,171.6,102
"DEC1 15",1770,"CALL",155.1,167.9,102
"DEC1 15",1775,"CALL",151.5,164.3,102
"DEC1 15",1780,"CALL",147.8,160.6,102
"DEC1 15",1785,"CALL",144.3,157.1,102
"DEC1 15",1790,"CALL",140.7,153.5,102
"DEC1 15",1795,"CALL",137.2,150,102
"DEC1 15",1800,"CALL",133.7,146.5,102
"DEC1 15",1805,"CALL",130.2,143,102
"DEC1 15",1810,"CALL",126.8,139.6,102
"DEC1 15",1815,"CALL",123.4,136.2,102
"DEC1 15",1820,"CALL",120.1,132.9,102
"DEC1 15",1825,"CALL",116.7,129.5,102
"DEC1 15",1830,"CALL",113.4,126.2,102
"DEC1 15",1835,"CALL",110.2,123,102
"DEC1 15",1840,"CALL",106.9,119.7,102
"DEC1 15",1845,"CALL",103.7,116.5,102
"DEC1 15",1850,"CALL",100.6,113.4,102
"DEC1 15",1855,"CALL",98.9,108.9,102
"DEC1 15",1860,"CALL",95.8,105.8,102
"DEC1 15",1865,"CALL",93.7,101.7,102
"DEC1 15",1870,"CALL",90.7,98.7,102
"DEC1 15",1875,"CALL",87.7,95.7,102
"DEC1 15",1880,"CALL",84.8,92.8,102
"DEC1 15",1885,"CALL",81.9,89.9,102
"DEC1 15",1890,"CALL",79,87,102
"DEC1 15",1895,"CALL",76.2,84.2,102
"DEC1 15",1900,"CALL",73.4,81.4,102
"DEC1 15",1905,"CALL",70.7,78.7,102
"DEC1 15",1910,"CALL",68,76,102
"DEC1 15",1915,"CALL",65.3,73.3,102
"DEC1 15",1920,"CALL",62.7,70.7,102
"DEC1 15",1925,"CALL",60.1,68.1,102
"DEC1 15",1930,"CALL",57.6,65.6,102
"DEC1 15",1935,"CALL",55.1,63.1,102
"DEC1 15",1940,"CALL",52.7,60.7,102
"DEC1 15",1945,"CALL",50.3,58.3,102
"DEC1 15",1950,"CALL",49.4,54.4,102
"DEC1 15",1955,"CALL",47.6,51.6,102
"DEC1 15",1960,"CALL",45.4,49.4,102
"DEC1 15",1965,"CALL",43.2,47.2,102
"DEC1 15",1970,"CALL",41.1,45.1,102
"DEC1 15",1975,"CALL",39.1,43.1,102
"DEC1 15",1980,"CALL",37.5,40.7,102
"DEC1 15",1985,"CALL",35.6,38.8,102
"DEC1 15",1990,"CALL",33.8,37,102
"DEC1 15",1995,"CALL",32,35.2,102
"DEC1 15",2000,"CALL",30.3,33.5,102
"DEC1 15",2005,"CALL",28.7,31.7,102
"DEC1 15",2010,"CALL",27.4,29.8,102
"DEC1 15",2015,"CALL",25.9,28.3,102
"DEC1 15",2020,"CALL",24.5,26.9,102
"DEC1 15",2025,"CALL",23.1,25.5,102
"DEC1 15",2030,"CALL",21.7,24.1,102
"DEC1 15",2035,"CALL",20.4,22.8,102
"DEC1 15",2040,"CALL",19.6,21.2,102
"DEC1 15",2045,"CALL",18.6,19.8,102
"DEC1 15",2050,"CALL",17.5,18.7,102
"DEC1 15",2055,"CALL",16.4,17.6,102
"DEC1 15",2060,"CALL",15.4,16.6,102
"DEC1 15",2065,"CALL",14.4,15.6,102
"DEC1 15",2070,"CALL",13.5,14.7,102
"DEC1 15",2075,"CALL",12.6,13.8,102
"DEC1 15",2080,"CALL",11.8,13,102
"DEC1 15",2085,"CALL",11,12.2,102
"DEC1 15",2090,"CALL",10.3,11.5,102
"DEC1 15",2095,"CALL",9.7,10.9,102
"DEC1 15",2100,"CALL",9.1,10,102
"DEC1 15",2105,"CALL",8.5,9.4,102
"DEC1 15",2110,"CALL",7.9,8.8,102
"DEC1 15",2115,"CALL",7.4,8.3,102
"DEC1 15",2120,"CALL",6.9,7.8,102
"DEC1 15",2125,"CALL",6.4,7.3,102
"DEC1 15",2130,"CALL",5.9,6.8,102
"DEC1 15",2135,"CALL",5.5,6.4,102
"DEC1 15",2140,"CALL",5.1,6,102
"DEC1 15",2145,"CALL",4.7,5.6,102
"DEC1 15",2150,"CALL",4.5,5.3,102
"DEC1 15",2155,"CALL",4.1,4.9,102
"DEC1 15",2160,"CALL",3.8,4.6,102
"DEC1 15",2165,"CALL",3.5,4.3,102
"DEC1 15",2170,"CALL",3.3,4.1,102
"DEC1 15",2175,"CALL",3,3.8,102
"DEC1 15",2180,"CALL",2.8,3.6,102
"DEC1 15",2185,"CALL",2.55,3.3,102
"DEC1 15",2190,"CALL",2.4,3.2,102
"DEC1 15",2195,"CALL",2.2,3,102
"DEC1 15",2200,"CALL",2.05,2.75,102
"DEC1 15",2205,"CALL",1.9,2.6,102
"DEC1 15",2210,"CALL",1.75,2.45,102
"DEC1 15",2215,"CALL",1.7,2.25,102
"DEC1 15",2220,"CALL",1.55,2.1,102
"DEC1 15",2230,"CALL",1.35,1.9,102
"DEC1 15",2240,"CALL",1.15,1.7,102
"DEC1 15",2250,"CALL",0.95,1.5,102
"DEC1 15",2260,"CALL",0.8,1.35,102
"DEC1 15",2275,"CALL",0.65,1.1,102
"DEC1 15",2300,"CALL",0.35,0.8,102
"DEC1 15",2350,"CALL",0.1,0.5,102
"DEC1 15",2400,"CALL",0,0.3,102
"DEC 15",100,"CALL",1748.5,1767.7,116
"DEC 15",200,"CALL",1648.7,1667.9,116
"DEC 15",300,"CALL",1548.9,1568.1,116
"DEC 15",400,"CALL",1449.1,1468.3,116
"DEC 15",500,"CALL",1349.3,1368.5,116
"DEC 15",550,"CALL",1299.5,1318.7,116
"DEC 15",600,"CALL",1249.7,1268.9,116
"DEC 15",650,"CALL",1199.9,1219.1,116
"DEC 15",700,"CALL",1150.2,1169.4,116
"DEC 15",750,"CALL",1100.5,1119.7,116
"DEC 15",800,"CALL",1050.9,1070.1,116
"DEC 15",850,"CALL",1001.4,1020.6,116
"DEC 15",900,"CALL",952.1,971.3,116
"DEC 15",950,"CALL",902.8,922,116
"DEC 15",975,"CALL",878.2,897.4,116
"DEC 15",1000,"CALL",853.6,872.8,116
